                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    111,                0.97444,                0.46816,                0.94129,                0.94551,                0.93774,                 0.9686,                0.65362,                  1.163,                0.47321,                 1.0796,               0.001274,               0.001274,               0.001274
                    112,                0.97552,                0.47289,                0.94816,                0.95062,                0.93489,                0.97129,                0.64779,                 1.1883,                 0.4879,                 1.1041,              0.0012674,              0.0012674,              0.0012674
                    113,                0.96808,                0.47015,                0.94809,                0.95501,                0.93411,                0.97355,                0.64642,                 1.1973,                0.48211,                 1.1035,              0.0012608,              0.0012608,              0.0012608
                    114,                0.94481,                0.46117,                0.94051,                0.94845,                0.93591,                0.96805,                0.64847,                 1.1952,                0.47626,                 1.1007,              0.0012542,              0.0012542,              0.0012542
                    115,                0.99046,                0.47884,                0.95085,                  0.951,                0.93847,                0.96899,                0.65711,                 1.1665,                0.46816,                 1.0839,              0.0012476,              0.0012476,              0.0012476
                    116,                0.98238,                0.47403,                0.95649,                0.94775,                0.93055,                 0.9691,                0.64908,                 1.1901,                0.47987,                 1.0901,               0.001241,               0.001241,               0.001241
                    117,                0.97468,                0.47176,                0.94609,                0.95428,                0.92642,                 0.9686,                0.66355,                 1.1544,                0.47243,                 1.0738,              0.0012344,              0.0012344,              0.0012344
                    118,                0.98345,                0.47132,                0.94652,                0.94992,                0.93664,                0.96807,                 0.6574,                 1.1503,                  0.474,                 1.0737,              0.0012278,              0.0012278,              0.0012278
                    119,                0.98297,                0.47245,                0.94871,                0.93966,                0.94398,                  0.968,                0.67273,                 1.1172,                0.46083,                 1.0642,              0.0012212,              0.0012212,              0.0012212
                    120,                0.95253,                0.46351,                0.94158,                0.95537,                0.93804,                0.97212,                0.66453,                 1.1323,                0.46186,                 1.0704,              0.0012146,              0.0012146,              0.0012146
                    121,                0.96264,                0.46532,                0.94302,                0.94584,                0.94285,                0.96864,                0.66205,                 1.1465,                0.46945,                 1.0781,               0.001208,               0.001208,               0.001208
                    122,                0.95148,                0.46227,                0.93943,                0.95154,                0.94283,                0.97226,                0.66678,                 1.1293,                0.46224,                 1.0661,              0.0012014,              0.0012014,              0.0012014
                    123,                0.93938,                0.45746,                0.93419,                0.94671,                0.94504,                  0.969,                0.66584,                 1.1363,                0.46678,                 1.0729,              0.0011948,              0.0011948,              0.0011948
                    124,                0.96529,                0.46977,                0.94494,                0.93182,                0.94942,                0.96806,                0.65619,                 1.1631,                0.47727,                 1.0814,              0.0011882,              0.0011882,              0.0011882
                    125,                0.96566,                  0.465,                0.93959,                0.94412,                 0.9403,                0.97034,                0.65538,                 1.1649,                0.47355,                 1.0911,              0.0011816,              0.0011816,              0.0011816
                    126,                0.94481,                0.45655,                0.94147,                0.94816,                0.93844,                0.96791,                0.66555,                 1.1251,                0.45908,                 1.0657,               0.001175,               0.001175,               0.001175
                    127,                0.94822,                0.46055,                0.93712,                0.94596,                0.93972,                0.97064,                0.66801,                 1.1322,                0.45796,                 1.0751,              0.0011684,              0.0011684,              0.0011684
                    128,                0.92265,                0.44867,                0.92828,                0.95765,                0.93427,                0.97007,                0.66768,                 1.1274,                0.46044,                 1.0598,              0.0011618,              0.0011618,              0.0011618
                    129,                0.94633,                0.45685,                 0.9372,                0.94935,                0.94104,                0.96882,                0.66134,                 1.1485,                0.45939,                 1.0785,              0.0011552,              0.0011552,              0.0011552
                    130,                0.94102,                0.45578,                0.93715,                0.95816,                0.94086,                0.97126,                0.65989,                 1.1673,                0.46653,                 1.0862,              0.0011486,              0.0011486,              0.0011486
                    131,                0.93615,                0.45058,                0.93251,                0.95537,                0.93012,                0.96861,                0.66932,                 1.1234,                0.45585,                 1.0666,               0.001142,               0.001142,               0.001142
                    132,                0.93637,                0.45294,                0.93637,                0.95295,                0.93563,                0.96914,                0.66779,                 1.1164,                0.45723,                 1.0605,              0.0011354,              0.0011354,              0.0011354
                    133,                0.91321,                0.44371,                0.92735,                0.94479,                0.94982,                0.97227,                0.67325,                 1.1359,                0.45704,                 1.0701,              0.0011288,              0.0011288,              0.0011288
                    134,                0.91299,                0.44551,                0.93144,                  0.955,                0.94559,                0.97467,                0.67573,                 1.1128,                0.45421,                 1.0561,              0.0011222,              0.0011222,              0.0011222
                    135,                0.92145,                0.44826,                0.93597,                0.95027,                0.93537,                0.96929,                0.67025,                  1.139,                0.45709,                 1.0702,              0.0011156,              0.0011156,              0.0011156
                    136,                0.94531,                0.45782,                0.93924,                0.94563,                0.93672,                  0.973,                0.66174,                  1.153,                0.46632,                 1.0753,               0.001109,               0.001109,               0.001109
                    137,                0.92403,                0.44684,                0.92754,                0.94716,                0.94589,                0.97145,                0.68348,                 1.0917,                0.44897,                 1.0499,              0.0011024,              0.0011024,              0.0011024
                    138,                0.88778,                0.43809,                0.92152,                0.95918,                0.93523,                0.97042,                0.68118,                 1.0948,                0.44785,                 1.0582,              0.0010958,              0.0010958,              0.0010958
                    139,                0.90509,                0.44566,                0.92516,                0.95348,                0.94212,                0.97728,                0.68408,                 1.1151,                0.44652,                 1.0635,              0.0010892,              0.0010892,              0.0010892
                    140,                0.91001,                0.44247,                0.92667,                0.95876,                0.93379,                0.96749,                0.68473,                 1.0869,                0.44826,                 1.0441,              0.0010826,              0.0010826,              0.0010826
                    141,                0.91375,                0.44347,                0.92722,                 0.9521,                0.93719,                0.96811,                0.67243,                 1.0928,                0.45173,                 1.0557,               0.001076,               0.001076,               0.001076
                    142,                0.89198,                0.43749,                 0.9222,                0.95577,                0.94103,                0.97303,                 0.6844,                 1.0934,                0.44542,                 1.0514,              0.0010694,              0.0010694,              0.0010694
                    143,                0.90728,                0.44244,                0.92378,                0.94437,                0.94541,                0.97216,                0.68273,                 1.0889,                0.44701,                 1.0493,              0.0010628,              0.0010628,              0.0010628
                    144,                0.89899,                0.43836,                0.92169,                0.95435,                0.94672,                0.97491,                0.68835,                 1.0857,                0.44385,                 1.0433,              0.0010562,              0.0010562,              0.0010562
                    145,                0.90915,                0.44533,                0.92831,                 0.9605,                0.94115,                0.97306,                 0.6979,                 1.0735,                0.43998,                  1.042,              0.0010496,              0.0010496,              0.0010496
                    146,                0.88521,                0.43423,                0.92282,                0.95667,                 0.9392,                 0.9748,                0.68251,                 1.0977,                0.44692,                 1.0632,               0.001043,               0.001043,               0.001043
                    147,                0.92607,                0.44764,                0.93398,                0.95253,                0.94851,                0.97474,                0.67989,                 1.0893,                 0.4384,                 1.0532,              0.0010364,              0.0010364,              0.0010364
                    148,                0.88585,                0.42933,                0.91372,                0.96356,                0.93774,                0.97583,                0.68813,                 1.0794,                0.44456,                 1.0451,              0.0010298,              0.0010298,              0.0010298
                    149,                0.88902,                0.43451,                0.91792,                0.95263,                0.94736,                 0.9744,                0.68957,                 1.0808,                0.43601,                 1.0512,              0.0010232,              0.0010232,              0.0010232
                    150,                0.89435,                0.43523,                0.92427,                0.95969,                0.93628,                0.97228,                0.69933,                 1.0537,                0.43843,                 1.0363,              0.0010166,              0.0010166,              0.0010166
                    151,                0.88689,                0.43246,                 0.9183,                0.95236,                0.94084,                0.97275,                0.68626,                 1.0914,                0.44057,                 1.0545,                0.00101,                0.00101,                0.00101
