                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     76,                 1.4955,                0.71886,                 1.1409,                0.86814,                0.78659,                0.84941,                0.39055,                 1.8922,                0.81433,                 1.3738,               0.000515,               0.000515,               0.000515
                     77,                 1.5031,                0.72295,                 1.1488,                 0.8566,                0.79292,                 0.8365,                0.38429,                 1.8864,                0.81078,                 1.3688,              0.0004952,              0.0004952,              0.0004952
                     78,                 1.4588,                0.69743,                 1.1243,                0.83423,                0.79912,                0.81523,                0.38101,                 1.8985,                0.80888,                 1.3854,              0.0004754,              0.0004754,              0.0004754
                     79,                 1.4635,                0.70025,                 1.1258,                0.85925,                0.81593,                0.85568,                0.38102,                 1.9088,                0.80346,                 1.3902,              0.0004556,              0.0004556,              0.0004556
                     80,                 1.4683,                0.70045,                 1.1256,                0.85232,                0.79673,                0.83727,                0.37066,                  1.933,                0.81165,                 1.4085,              0.0004358,              0.0004358,              0.0004358
                     81,                  1.456,                0.69799,                 1.1125,                0.81343,                0.79115,                0.81133,                0.34041,                 2.0493,                0.81926,                 1.4768,               0.000416,               0.000416,               0.000416
                     82,                  1.468,                0.69657,                 1.1304,                0.83033,                0.79558,                0.81756,                0.36245,                 1.9602,                 0.7978,                 1.4307,              0.0003962,              0.0003962,              0.0003962
                     83,                 1.4629,                0.69587,                 1.1221,                0.86276,                0.76814,                0.82836,                0.35565,                 1.9946,                0.83034,                 1.4457,              0.0003764,              0.0003764,              0.0003764
                     84,                 1.4428,                0.69503,                 1.1246,                0.85958,                0.81858,                0.85748,                0.37854,                 1.9311,                0.79199,                 1.4157,              0.0003566,              0.0003566,              0.0003566
                     85,                 1.4506,                0.68338,                  1.113,                0.87692,                0.81239,                0.86298,                0.38535,                 1.9169,                0.78296,                 1.3969,              0.0003368,              0.0003368,              0.0003368
                     86,                 1.4257,                0.67985,                 1.1167,                 0.8732,                0.79834,                0.85453,                 0.3806,                 1.9456,                0.80026,                 1.4196,               0.000317,               0.000317,               0.000317
                     87,                 1.4365,                0.68275,                 1.1175,                0.84842,                0.80354,                 0.8286,                0.38389,                 1.8958,                0.78675,                 1.3987,              0.0002972,              0.0002972,              0.0002972
                     88,                 1.4755,                0.70108,                 1.1273,                0.86575,                0.77522,                0.83938,                0.36011,                 1.9857,                0.82662,                 1.4442,              0.0002774,              0.0002774,              0.0002774
                     89,                 1.4173,                  0.681,                 1.1069,                0.85475,                0.79558,                0.83564,                0.37443,                   1.94,                0.81016,                 1.4208,              0.0002576,              0.0002576,              0.0002576
                     90,                 1.3911,                0.66609,                 1.0887,                0.86084,                0.80471,                0.84631,                0.37846,                 1.9406,                0.79739,                 1.4081,              0.0002378,              0.0002378,              0.0002378
                     91,                 1.4712,                0.68498,                 1.1434,                0.85487,                0.81239,                0.84255,                0.38117,                 1.9111,                0.77388,                 1.4088,               0.000218,               0.000218,               0.000218
                     92,                 1.4235,                0.67004,                 1.1337,                0.85086,                0.81285,                0.83468,                0.38057,                 1.9035,                0.77661,                 1.4112,              0.0001982,              0.0001982,              0.0001982
                     93,                 1.3948,                0.67143,                 1.1098,                0.83535,                0.81947,                0.82837,                0.37489,                 1.9344,                0.78938,                 1.4204,              0.0001784,              0.0001784,              0.0001784
                     94,                  1.403,                0.67741,                 1.1089,                0.84463,                0.79376,                0.81919,                0.37227,                 1.9313,                0.78488,                 1.4167,              0.0001586,              0.0001586,              0.0001586
                     95,                 1.3956,                0.66785,                 1.1202,                0.83997,                0.81327,                0.84461,                0.38799,                 1.9069,                0.77504,                 1.4086,              0.0001388,              0.0001388,              0.0001388
                     96,                 1.3679,                 0.6665,                 1.1244,                0.84044,                 0.8292,                0.84456,                0.38865,                 1.8953,                0.77689,                 1.4025,               0.000119,               0.000119,               0.000119
                     97,                 1.3366,                 0.6501,                 1.0941,                0.83676,                0.82562,                0.84155,                0.38317,                 1.9143,                  0.781,                 1.4099,               9.92e-05,               9.92e-05,               9.92e-05
                     98,                 1.3649,                0.66284,                 1.1174,                0.84092,                0.83736,                0.84755,                0.38362,                 1.9091,                0.77463,                 1.4086,               7.94e-05,               7.94e-05,               7.94e-05
                     99,                 1.3351,                0.64505,                 1.0997,                 0.8454,                0.83363,                0.85157,                0.38415,                 1.9083,                0.77631,                 1.4121,               5.96e-05,               5.96e-05,               5.96e-05
                    100,                 1.3547,                0.65291,                 1.0996,                0.84686,                0.82704,                0.85075,                0.38409,                 1.9088,                0.77287,                 1.4133,               3.98e-05,               3.98e-05,               3.98e-05
