                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     85,                0.93543,                0.47177,                 1.0455,                0.95899,                0.93007,                0.96478,                0.64796,                 1.1957,                0.51394,                 1.1663,             0.00032897,             0.00032897,             0.00032897
                     86,                0.93342,                0.46975,                 1.0415,                0.94998,                0.93444,                0.96451,                0.65423,                 1.1788,                0.52834,                 1.1622,             0.00030908,             0.00030908,             0.00030908
                     87,                0.90063,                0.46102,                  1.036,                 0.9647,                0.93032,                0.96448,                0.66198,                 1.1723,                0.50971,                 1.1562,             0.00028918,             0.00028918,             0.00028918
                     88,                0.93008,                0.47143,                 1.0451,                 0.9617,                0.93004,                0.96272,                0.65723,                 1.1551,                 0.5079,                  1.153,             0.00026929,             0.00026929,             0.00026929
                     89,                 0.8955,                0.45369,                 1.0339,                0.95224,                0.92754,                0.96379,                0.65967,                 1.1668,                0.50554,                 1.1558,              0.0002494,              0.0002494,              0.0002494
                     90,                0.91366,                0.46233,                 1.0399,                0.95552,                0.93402,                0.96604,                0.66841,                 1.1581,                0.50134,                 1.1496,             0.00022951,             0.00022951,             0.00022951
                     91,                0.85625,                0.44257,                 1.0132,                0.96184,                0.93398,                0.96748,                0.66388,                 1.1577,                0.49398,                  1.151,             0.00020961,             0.00020961,             0.00020961
                     92,                0.81504,                0.43342,                 1.0024,                0.96821,                0.93193,                0.96868,                0.67158,                 1.1289,                0.50497,                 1.1397,             0.00018972,             0.00018972,             0.00018972
                     93,                0.78471,                0.42121,                0.99076,                0.96091,                0.93876,                0.97155,                0.67547,                 1.1194,                0.49394,                 1.1348,             0.00016983,             0.00016983,             0.00016983
                     94,                0.78615,                0.42392,                0.99063,                0.96074,                0.94203,                 0.9682,                0.67822,                   1.12,                0.49356,                 1.1325,             0.00014993,             0.00014993,             0.00014993
                     95,                0.75233,                0.40716,                0.97391,                0.96216,                0.94185,                0.96606,                0.67472,                 1.1321,                0.50253,                 1.1373,             0.00013004,             0.00013004,             0.00013004
                     96,                0.78265,                0.41592,                 0.9849,                0.95878,                0.94175,                0.96629,                0.68055,                 1.1032,                0.49133,                 1.1271,             0.00011015,             0.00011015,             0.00011015
                     97,                0.75671,                0.40751,                0.97988,                0.96785,                0.93927,                 0.9705,                0.68513,                 1.0923,                 0.4847,                 1.1246,             9.0253e-05,             9.0253e-05,             9.0253e-05
                     98,                0.75545,                0.40994,                0.97959,                0.96513,                0.93591,                0.96812,                0.68894,                 1.0946,                0.48742,                 1.1247,              7.036e-05,              7.036e-05,              7.036e-05
                     99,                0.73818,                0.40351,                0.97102,                0.96561,                0.93651,                0.96933,                 0.6938,                 1.0764,                0.48249,                 1.1199,             5.0466e-05,             5.0466e-05,             5.0466e-05
                    100,                 0.7467,                0.40541,                 0.9758,                0.96687,                0.93789,                0.96924,                0.69088,                  1.083,                0.48353,                   1.12,             3.0573e-05,             3.0573e-05,             3.0573e-05
