                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     78,                   1.19,                0.56656,                 1.1681,                0.93835,                0.90683,                0.93866,                0.56665,                 1.4153,                0.58512,                 1.2888,             0.00046822,             0.00046822,             0.00046822
                     79,                 1.1718,                0.56242,                 1.1615,                 0.9532,                0.90432,                0.94608,                 0.5772,                  1.392,                0.57424,                 1.2809,             0.00044833,             0.00044833,             0.00044833
                     80,                 1.1467,                0.55478,                 1.1506,                0.94539,                0.91597,                0.94516,                0.57621,                 1.3785,                0.57865,                 1.2741,             0.00042844,             0.00042844,             0.00042844
                     81,                 1.1593,                0.55767,                 1.1612,                 0.9453,                0.91036,                 0.9439,                0.57724,                 1.3855,                0.57645,                 1.2769,             0.00040854,             0.00040854,             0.00040854
                     82,                 1.1488,                0.55396,                 1.1583,                0.93981,                0.91005,                0.94259,                0.56882,                 1.4246,                0.59876,                 1.2921,             0.00038865,             0.00038865,             0.00038865
                     83,                 1.1626,                0.55791,                 1.1635,                0.93483,                0.91735,                0.94196,                0.58695,                  1.359,                0.57814,                 1.2611,             0.00036876,             0.00036876,             0.00036876
                     84,                 1.1033,                0.53808,                 1.1425,                0.94306,                 0.9068,                0.93899,                 0.5901,                  1.349,                0.56686,                 1.2587,             0.00034886,             0.00034886,             0.00034886
                     85,                 1.0878,                0.53627,                 1.1294,                0.94735,                 0.9135,                0.94464,                0.59068,                  1.365,                0.56253,                 1.2695,             0.00032897,             0.00032897,             0.00032897
                     86,                  1.074,                0.52515,                 1.1331,                0.94568,                0.91603,                0.94445,                0.59659,                  1.339,                0.56147,                 1.2522,             0.00030908,             0.00030908,             0.00030908
                     87,                 1.0637,                0.52434,                 1.1202,                0.94202,                0.92846,                0.94779,                0.59389,                 1.3506,                0.56323,                 1.2596,             0.00028918,             0.00028918,             0.00028918
                     88,                 1.0844,                0.53136,                 1.1281,                0.93843,                0.92179,                0.94649,                0.60636,                  1.301,                 0.5496,                 1.2367,             0.00026929,             0.00026929,             0.00026929
                     89,                 1.0649,                0.52495,                 1.1059,                0.94403,                0.91787,                 0.9474,                0.60139,                 1.3339,                0.55449,                 1.2522,              0.0002494,              0.0002494,              0.0002494
                     90,                 1.0586,                0.52137,                 1.1192,                0.94906,                0.91715,                0.94869,                0.60235,                 1.3338,                0.55183,                 1.2545,             0.00022951,             0.00022951,             0.00022951
                     91,                 1.0056,                0.50272,                 1.0951,                0.94888,                0.91833,                0.94851,                0.60769,                 1.3115,                0.54443,                 1.2449,             0.00020961,             0.00020961,             0.00020961
                     92,                0.97397,                0.49032,                 1.0825,                0.94881,                0.92094,                 0.9489,                0.61723,                 1.2711,                0.54006,                 1.2252,             0.00018972,             0.00018972,             0.00018972
                     93,                0.95157,                0.48852,                 1.0755,                0.94309,                0.92777,                0.94853,                0.61844,                  1.277,                0.54331,                 1.2293,             0.00016983,             0.00016983,             0.00016983
                     94,                0.94032,                0.48035,                 1.0694,                0.94793,                0.92386,                0.94862,                0.61772,                 1.2796,                0.54106,                 1.2306,             0.00014993,             0.00014993,             0.00014993
                     95,                0.90698,                0.47262,                 1.0563,                0.95329,                0.92024,                0.94991,                0.62406,                 1.2541,                0.53708,                 1.2157,             0.00013004,             0.00013004,             0.00013004
                     96,                0.94103,                0.48062,                 1.0643,                0.95562,                 0.9163,                 0.9494,                0.62548,                 1.2439,                 0.5323,                 1.2127,             0.00011015,             0.00011015,             0.00011015
                     97,                0.91572,                0.47134,                 1.0615,                 0.9517,                0.92006,                0.95115,                0.62847,                 1.2459,                0.52781,                 1.2166,             9.0253e-05,             9.0253e-05,             9.0253e-05
                     98,                0.90036,                0.46558,                 1.0553,                0.94955,                0.92386,                0.94894,                0.62592,                 1.2471,                0.53379,                  1.217,              7.036e-05,              7.036e-05,              7.036e-05
                     99,                0.87828,                0.45839,                 1.0454,                0.94861,                0.92938,                0.95173,                0.63249,                 1.2349,                0.52703,                 1.2122,             5.0466e-05,             5.0466e-05,             5.0466e-05
                    100,                0.89807,                 0.4642,                 1.0515,                0.94886,                0.92524,                0.95022,                0.63292,                 1.2365,                0.52706,                 1.2138,             3.0573e-05,             3.0573e-05,             3.0573e-05
